1326,8
1327,31
1328,15
1329,16
1330,17
1331,12
1333,14
1335,5
1337,12
1338,27
1339,29
1340,9
1341,22
1342,14
1343,9
1344,6
1345,21
1346,11
1347,15
1348,20
1350,9
1351,18
1352,14
1353,17
1354,8
1355,10
1356,29
1357,26
1358,34
1359,10
1360,16
1361,27
1362,32
1363,26
1364,26
1365,16
1366,7
1367,6
1368,8
1369,16
1370,13
1371,19
1372,19
1373,11
1374,6
1375,21
1376,39
1377,25
1378,25
1379,21
1380,20
1381,16
1382,16
1385,16
1387,8
1388,12
1389,20
1390,4
1391,11
1392,27
1393,27
1394,23
1396,16
1397,42
1398,41
1399,39
1400,16
1401,28
1402,23
1403,19
1406,20
1407,20
1408,24
1409,20
1410,27
1411,21
1412,20
1413,20
1414,17
1415,20
1416,18
1417,24
1418,22
1419,22
1420,13
1421,22
1422,22
1423,19
1424,18
1425,18
1426,18
1427,20
1428,20
1429,17
1430,20
1431,20
1433,10
1434,20
1435,20
1436,20
1437,20
1438,20
1439,20
1440,20
1441,20
1442,20
1443,20
1444,20
1445,22
1446,17
1447,17
1448,21
1449,18
1450,23
1451,25
1452,22
1453,20
1454,20
1455,21
1456,9
1457,18
1458,14
1459,9
1460,10
1461,9
1463,10
1464,27
1465,9
1466,32
1467,10
1468,10
1469,23
1470,20
1471,28
1472,6
1473,6
1474,10
1475,16
1477,18
1478,20
1479,18
1480,8
1481,16
1482,9
1483,6
1484,12
1485,7
1486,8
1487,16
1488,9
1489,10
1490,11
1491,7
1492,14
1493,6
1494,6
1495,6
1496,26
1497,30
1498,17
1499,23
1500,31
1501,30
1502,15
1503,15
1504,20
1505,14
1506,14
1507,15
1508,15
1509,13
1510,13
1511,15
1512,13
1513,13
1514,13
1515,11
1516,9
1517,28
1518,16
1519,32
1520,6
1521,10
1522,11
1523,13
1524,23
1525,23
1526,19
1527,8
1528,14
1529,14
1530,13
1531,4
1533,6
1534,5
1535,9
1536,15
1538,12
1539,13
1540,18
1541,23
1543,23
1544,25
1545,6
1546,10
1547,15
1548,10
1549,10
1550,12
1551,10
1552,10
1553,11
1554,6
1555,44
1556,44
1557,43
1558,43
1559,19
1560,16
1561,16
1562,7
1563,14
1564,9
1565,10
1566,25
1569,5
1570,5
1571,25
1572,25
1573,19
1574,11
1576,10
1577,12
1578,12
1579,11
1580,11
1581,11
1582,11
1583,20
1584,16
1585,16
1587,23
1588,20
1589,20
1590,27
1591,28
1592,28
1593,27
1594,30
1595,30
1596,32
1597,34
1598,14
1599,12
1600,10
1601,10
1602,18
1603,10
1604,13
1605,28
1607,7
1608,7
1609,9
1610,9
1611,11
1612,13
1613,19
1614,10
1615,11
1616,8
1618,10
1620,19
1622,28
1623,32
1626,11
1627,19
1628,13
1629,7
1630,6
1631,28
1633,20
1634,32
1635,33
1636,20
1637,32
1638,27
1639,2
1640,10
1641,9
1642,15
1643,20
1644,32
1645,7
1646,3
1647,3
1648,27
1649,7
1650,10
1651,11
1652,10
1653,7
1654,18
1655,18
1657,3
1658,23
1659,21
1660,21
1661,23
1662,6
1663,7
1664,22
1665,20
1666,21
1667,15
1669,9
1670,10
1671,17
1672,4
1674,21
1675,11
1676,8
1677,6
1678,3
1679,7
1680,21
1681,9
1682,3
1683,15
1684,18
1685,12
1686,15
1687,21
1688,16
1689,21
1690,27
1691,27
1692,27
1693,9
1694,6
1695,6
1696,7
1697,20
1698,10
1699,11
1700,14
1701,8
1702,10
1703,10
1704,10
1705,10
1706,9
1707,14
1708,15
1709,31
1710,9
1711,29
1712,21
1713,17
1714,17
1715,25
1716,17
1717,31
1718,16
1719,8
1720,12
1721,11
1722,6
1723,20
1724,32
1725,7
1726,4
1727,5
1728,21
1729,20
1730,7
1731,6
1732,7
1733,11
1734,21
1735,13
1736,6
1737,6
1738,9
1740,6
1741,6
1742,7
1743,18
1744,26
1745,4
1746,9
1747,9
1748,9
1749,25
1750,9
1752,15
1753,14
1754,13
1755,10
1756,9
1757,13
1758,11
1759,12
1761,13
1762,27
1763,12
1765,15
1766,20
1767,20
1768,20
1769,19
1770,20
1771,20
1772,20
1774,6
1775,15
1777,20
1778,20
1779,10
1780,20
1781,20
1782,23
1783,20
1784,21
1785,22
1786,18
1787,19
1788,18
1789,14
1790,21
1791,21
1792,12
1793,8
1794,12
1795,11
1796,11
1797,19
1798,5
1799,20
1800,8
1801,8
1802,10
1803,9
1804,16
1805,8
1806,9
1807,4
1808,6
1809,11
1810,9
1811,6
1812,20
1813,10
1814,11
1815,15
1816,9
1817,9
1818,18
1819,11
1820,9
1821,9
1823,21
1824,10
1825,10
1826,10
1827,15
1828,9
1829,9
1830,11
1831,20
1832,13
1833,11
1834,10
1835,10
1836,17
1837,13
1838,14
1839,6
1840,9
1841,6
1842,17
1843,21
1844,11
1845,8
1848,25
1849,25
1850,11
1851,20
1852,31
1853,13
1854,12
1855,9
1856,8
1857,13
1858,13
1861,8
1862,8
1863,19
1864,13
1865,8
1866,20
1868,12
1869,11
1870,11
1871,9
1872,22
1873,14
1874,10
1875,26
1876,20
1877,22
1878,22
1880,15
1881,15
1882,9
1883,8
1884,10
1885,26
1886,26
1887,20
1888,20
1889,15
1890,15
1892,9
1893,7
1894,8
1895,83
1897,20
1898,20
1899,20
1900,18
1901,20
1902,16
1903,16
1904,16
1905,16
1906,16
1907,16
1908,13
1909,15
1912,10
1913,10
1914,10
1917,12
1918,28
1921,13
1922,13
1923,9
1924,11
1926,20
1927,18
1928,18
1929,18
1930,18
1931,18
1932,10
1933,20
1934,19
1935,13
1936,11
1937,17
1939,12
1940,22
1941,17
1942,8
1943,17
1944,19
1946,36
1947,11
1948,19
1949,23
1950,9
1951,28
1952,3
1953,3
1954,3
1955,3
1956,16
1957,21
1958,11
1959,29
1960,12
1961,20
1962,9
1963,17
1964,18
1965,29
1966,44
1967,21
1968,20
1969,8
1970,18
1971,14
1972,47
1973,22
1974,21
1976,25
1977,22
1978,18
1979,9
1980,10
1981,21
1982,4
1983,8
1984,15
1985,8
1986,4
1987,23
1988,14
1989,15
1990,2
1991,31
1992,30
1993,8
1994,20
1995,8
1996,8
1997,43
1998,46
1999,13
2000,11
2001,47
2002,13
2003,13
2004,13
2005,8
2006,9
2007,5
2008,42
2009,10
2010,22
2011,22
2012,34
2013,25
2014,14
2015,13
2016,14
2017,15
2018,10
2019,62
2020,19
2021,14
2023,16
2024,10
2026,28
2027,10
2028,10
2029,19
2030,19
2031,20
2032,20
2033,22
2034,10
2035,22
2036,9
2037,29
2039,3
2040,16
2041,10
2042,15
2044,14
2045,13
2046,10
2048,16
2049,16
2050,16
2051,16
2052,10
2054,10
2055,16
2056,18
2057,16
2058,19
2059,20
2060,31
2061,10
2062,19
2063,11
2064,15
2065,10
2066,15
2067,25
2068,10
2069,33
2070,35
2071,11
2072,9
2073,20
2074,30
2075,7
2076,30
2077,20
2078,14
2079,9
2080,12
2081,13
2082,12
2083,13
2084,11
2085,28
2086,7
2087,12
2088,4
2089,30
2090,26
2091,27
2092,19
2093,20
2095,9
2096,21
2097,13
2098,21
2099,17
2100,39
2101,10
2102,10
2103,23
2104,23
2105,6
2106,15
2107,11
2108,7
2109,5
2110,10
2111,6
2112,11
2113,6
2114,10
2115,10
2116,29
2117,31
2118,17
2119,15
2120,14
2122,11
2123,9
2125,22
2126,22
2127,26
2128,19
2129,19
2130,10
2131,28
2132,13
2133,28
2134,22
2135,11
2136,15
2137,18
2138,10
2139,23
2140,11
2141,5
2142,22
2143,21
2144,13
2145,13
2146,6
2147,13
2148,9
2149,4
2150,15
2151,11
2153,7
2154,19
2155,3
2156,25
2157,25
2158,14
2159,17
2160,20
2161,16
2162,20
2163,11
2164,11
2165,20
2166,20
2167,35
2168,21
2169,18
2170,17
2171,16
2172,8
2173,16
2174,16
2175,25
2176,20
2177,25
2178,14
2179,21
2180,20
2181,10
2183,20
2184,22
2185,22
2186,24
2187,17
2188,8
2189,8
2190,8
2191,8
2192,19
2193,19
2194,10
2195,32
2196,12
2197,16
2198,17
2199,14
2200,17
2201,15
2202,14
2203,22
2204,27
2205,27
2206,11
2207,4
2208,30
2209,5
2211,15
2212,33
2214,9
2215,17
2216,9
2217,22
2218,22
2219,5
2220,20
2221,23
2222,44
2223,44
2224,21
2225,19
2226,22
2227,6
2229,10
2230,8
2231,38
2232,23
2233,6
2234,6
2235,11
2236,17
2237,15
2238,17
2239,15
2240,15
2241,43
2242,14
2243,14
2245,21
2246,40
2247,28
2248,17
2249,14
2250,33
2251,10
2252,10
2253,10
2254,30
2255,30
2256,8
2257,22
2258,22
2259,22
2261,25
2262,48
2263,35
2264,17
2265,9
2266,9
2267,22
2268,10
2269,38
2270,20
2271,20
2272,12
2273,12
2274,13
2275,15
2276,39
2277,9
2278,14
2279,22
2280,17
2281,17
2282,21
2283,66
2284,10
2285,8
2286,21
2287,35
2289,28
2290,28
2291,66
2292,12
2293,34
2294,8
2295,12
2296,27
2299,23
2300,11
2301,10
2302,13
2303,16
2304,16
2305,28
2306,5
2307,28
2308,22
2309,16
2310,8
2311,24
2312,19
2313,16
2314,11
2315,15
2316,23
2317,32
2318,19
2319,13
2320,19
2321,32
2322,17
2323,18
2324,28
2325,19
2326,21
2327,10
2328,10
2329,23
2330,22
2331,7
2332,7
2333,17
2334,12
2335,27
2336,20
2337,9
2338,18
2339,21
2340,16
2341,17
2342,22
2343,15
2344,21
2345,14
2346,8
2347,19
2348,14
2349,16
2350,21
2351,24
2352,24
2353,20
2354,14
2355,12
2356,14
2357,21
2358,9
2359,8
2360,5
2361,19
2362,21
2363,22
2364,28
2365,3
2366,8
2367,22
2368,10
2369,18
2370,7
2371,30
2372,20
2374,14
2375,18
2376,20
2377,18
2378,22
2381,21
2382,21
2383,6
2384,17
2385,17
2386,17
2387,17
2388,20
2389,23
2390,17
2391,22
2392,25
2393,62
2394,62
2395,16
2396,25
2397,27
2398,23
2399,20
2400,21
2401,27
2402,27
2403,24
2404,26
2405,18
2406,12
2407,12
2408,17
2409,18
2410,50
2412,55
2413,17
2414,18
2415,23
2416,23
2417,25
2418,23
2419,22
2420,10
2421,12
2422,18
2423,28
2424,24
2425,23
2426,14
2427,16
2428,15
2429,14
2430,16
2431,11
2432,50
2433,50
2434,50
2435,11
2436,19
2437,19
2438,14
2439,20
2440,20
2441,14
2442,14
2443,32
2444,17
2445,16
2446,14
2447,6
2448,21
2449,22
2450,3
2451,15
2452,21
2453,9
2454,25
2455,15
2456,13
2457,12
2458,20
2459,7
2460,18
2461,14
2462,25
2463,14
2464,24
2465,18
2466,12
2467,17
2468,6
2469,16
2470,16
2471,17
2472,19
2473,14
2474,18
2475,14
2476,29
2477,21
2478,6
2479,10
2480,18
2481,11
2482,11
2483,15
2484,23
2485,21
2486,16
2487,21
2488,28
2490,24
2491,17
2494,27
2495,26
2496,26
2497,34
2498,34
2499,26
2500,26
2501,28
2502,28
2503,28
2504,28
2505,20
2506,20
2507,26
2508,26
2509,26
2510,26
2511,38
2512,26
2513,2
2514,4
2515,12
2516,20
2517,22
2518,9
2519,8
2520,27
2521,30
2522,27
2523,28
2524,27
2525,18
2526,3
2527,10
2528,12
2529,18
2530,17
2531,31
2532,20
2533,44
2534,50
2535,16
2536,20
2537,10
2538,20
2539,26
2540,33
2541,24
2542,21
2543,21
2544,10
2545,10
2546,9
2547,25
2548,18
2550,9
2551,6
2552,21
2554,15
2555,15
2556,8
2557,10
2558,10
2559,17
2560,17
2561,34
2562,20
2563,10
2564,16
2565,26
2566,12
2567,6
2568,6
2569,15
2570,14
2572,7
2573,23
2574,8
2575,26
2576,12
2577,11
2578,5
2579,20
2580,28
2581,15
2582,8
2583,16
2584,12
2585,24
2586,31
2587,32
2588,31
2589,31
2590,33
2591,14
2592,8
2593,23
2594,26
2595,10
2596,10
2597,10
2598,11
2599,10
2600,12
2601,17
2602,10
2603,9
2604,16
2605,26
2606,8
2607,17
2608,10
2609,15
2610,16
2611,19
2612,16
2613,18
2614,18
2615,19
2616,17
2617,14
2618,14
2619,22
2621,25
2622,19
2623,19
2624,16
2625,15
2626,15
2627,16
2628,20
2629,25
2630,25
2631,16
2632,16
2633,17
2634,16
2635,18
2636,27
2637,16
2638,16
2639,19
2640,19
2641,28
2642,25
2643,21
2644,22
2645,21
2646,18
2647,16
2648,22
2649,22
2650,22
2651,22
2652,22
2653,13
2654,15
2655,13
2656,18
2657,18
2658,16
2659,16
2660,20
2661,28
2662,17
2663,20
2665,28
2666,16
2667,14
2668,16
2669,16
2670,16
2671,7
2672,17
2673,16
2674,29
2675,16
2676,26
2677,12
2678,21
2679,18
2680,17
2681,19
2682,16
2683,21
2684,10
2685,23
2686,31
2687,14
2688,15
2689,17
2690,13
2691,23
2692,16
2693,31
2694,27
2695,29
2696,27
2697,27
2698,28
2699,26
2700,20
2701,21
2702,21
2703,21
2704,7
2705,25
2706,28
2707,2
2708,14
2709,15
2710,18
2711,10
2712,16
2713,22
2714,23
2715,5
2716,5
2717,11
2718,11
2719,18
2720,7
2721,23
2722,9
2723,8
2724,10
2725,16
2726,17
2727,10
2728,10
2729,18
2730,9
2732,14
2733,7
2734,7
2735,27
2736,24
2737,83
2738,79
2739,81
2740,83
2741,10
2742,57
2743,10
2745,31
2746,15
2747,18
2748,15
2749,12
2750,18
2751,22
2752,27
2753,20
2754,20
2755,12
2756,10
2757,19
2758,10
2759,22
2760,26
2761,26
2762,12
2763,13
2764,17
2765,13
2766,4
2767,2
2768,2
2769,23
2771,20
2772,14
2773,6
2775,11
2776,18
2777,17
2778,35
2779,10
2780,20
2781,21
2782,19
2783,12
2784,22
2785,22
2786,18
2787,28
2788,9
2789,16
2790,14
2791,25
2792,26
2793,28
2794,27
2795,17
2796,12
2797,10
2798,21
2799,21
2800,26
2801,19
2802,15
2803,9
2804,14
2805,20
2806,16
2807,22
2808,22
2809,16
2810,11
2811,16
2812,22
2813,19
2814,19
2815,12
2816,17
2817,9
2821,9
2822,33
2823,62
2824,62
2825,18
2826,17
2827,32
2828,18
2829,26
2831,63
2832,21
2833,22
2834,27
2835,57
2836,57
2837,35
2838,34
2839,34
2840,35
2841,32
2842,31
2843,33
2844,31
2845,32
2846,37
2847,40
2848,33
2849,38
2850,32
2851,30
2852,31
2853,26
2854,23
2855,32
2856,16
2857,18
2858,46
2859,6
2860,24
2862,29
2863,23
2864,34
2865,34
2866,21
2867,20
2868,20
2869,20
2870,57
2871,14
2872,30
2873,22
2874,23
2875,11
2876,13
2877,15
2878,11
2879,3
2880,18
2881,23
2882,23
2883,13
2884,50
2885,32
2886,30
2887,32
2888,30
2889,21
2890,14
2891,63
2892,62
2893,17
2894,23
2895,20
2896,5
2897,12
2898,23
2899,7
2900,15
2901,6
2902,8
2903,8
2904,13
2905,17
2906,5
2907,7
2909,62
2910,14
2911,19
2912,22
2913,21
2914,24
2915,4
2916,2
2917,17
2918,29
2919,29
2920,28
2921,30
2922,30
2923,30
2924,31
2925,30
2926,30
2927,6
2928,14
2929,22
2930,10
2931,11
2932,15
2933,9
2934,23
2935,6
2936,6
2937,20
2938,49
2939,10
2940,11
2941,11
2942,6
2943,10
2946,12
2947,11
2948,16
2949,22
2950,14
2951,14
2952,14
2954,16
2955,12
2956,23
2957,17
2958,27
2959,32
2961,46
2962,46
2963,16
2964,20
2966,10
2967,32
2968,16
2969,10
2970,11
2971,19
2972,7
2973,25
2974,24
2975,24
2976,26
2977,21
2978,21
2979,22
2980,8
2981,14
2982,22
2984,16
2985,17
2986,17
2987,24
2988,22
2989,26
2990,7
2991,24
2992,11
2993,30
2994,19
2995,18
2996,47
2997,15
2998,17
2999,21
3000,22
3001,23
3002,21
3003,22
3004,29
3005,38
3006,22
3007,9
3008,18
3009,6
3010,19
3011,20
3012,27
3014,20
3015,22
3016,16
3017,12
3018,18
3019,8
3020,56
3021,18
3022,14
3023,12
3024,2
3025,20
3026,16
3027,17
3028,17
3029,18
3030,8
3031,7
3032,14
3033,14
3034,14
3035,14
3036,14
3037,13
3038,6
3039,4
3040,19
3041,19
3042,19
3044,10
3045,7
3046,16
3047,16
3048,12
3049,18
3050,12
3051,6
3052,10
3053,14
3054,18
3055,21
3056,26
3057,27
3058,27
3059,13
3060,27
3061,41
3062,41
3063,18
3066,33
3067,31
3068,29
3069,21
3070,28
3071,17
3072,6
3073,7
3074,31
3075,22
3076,22
3077,6
3078,20
3079,18
3080,3
3081,5
3082,5
3083,18
3084,18
3086,4
3087,43
3088,26
3089,19
3090,5
3091,20
3092,8
3093,18
3094,16
3095,24
3097,14
3098,35
3099,35
3100,17
3101,12
3102,6
3103,19
3104,11
3105,19
3106,14
3107,17
3108,24
3109,10
3110,13
3111,13
3112,20
3114,21
3115,22
3116,22
3117,10
3118,8
3119,46
3120,9
3121,8
3122,7
3123,8
3125,10
3126,18
3127,9
3128,10
3129,23
3130,29
3131,26
3132,12
3133,19
3134,7
3135,17
3136,12
3137,35
3138,33
3139,16
3140,8
3141,18
3142,21
3143,43
3144,22
3145,22
3146,22
3147,23
3148,19
3149,22
3150,15
3151,22
3152,24
3153,10
3154,10
3155,19
3156,24
3157,23
3158,19
3159,9
3160,27
3162,17
3163,27
3164,18
3165,12
3166,20
3167,20
3168,22
3169,13
3170,23
3171,9
3172,11
3173,4
3174,4
3175,26
3176,25
3177,17
3178,26
3179,26
3180,18
3181,21
3182,10
3183,11
3184,21
3185,21
3186,15
3187,15
3188,15
3189,17
3190,44
3191,32
3192,20
3193,21
3194,13
3195,19
3196,20
3197,51
3198,18
3200,11
3201,11
3202,10
3203,14
3204,35
3205,22
3206,14
3207,20
3208,20
3209,20
3210,20
3211,21
3213,17
3214,98
3215,96
3216,98
3217,96
3218,17
3219,17
3220,15
3221,11
3222,20
3223,41
3224,9
3225,8
3226,3
3227,33
3228,31
3229,15
3230,30
3231,23
3232,20
3233,20
3234,25
3235,15
3236,17
3237,21
3238,16
3239,28
3240,27
3241,16
3242,11
3243,19
3244,32
3245,24
3246,15
3247,18
3248,10
3249,28
3250,19
3251,33
3254,37
3255,37
3256,43
3257,36
3258,40
3259,20
3260,12
3261,16
3262,25
3263,26
3264,22
3265,24
3266,21
3267,23
3268,23
3269,18
3270,29
3271,25
3272,27
3273,20
3274,22
3275,21
3276,7
3277,14
3278,13
3279,10
3280,24
3282,9
3284,9
3285,20
3286,9
3288,21
3289,8
3290,19
3291,7
3292,11
3293,14
3294,14
3295,9
3296,16
3297,5
3298,22
3299,18
3300,16
3301,2
3302,20
3303,19
3304,24
3305,2
3306,10
3307,17
3308,17
3309,23
3310,29
3311,10
3312,23
3313,17
3314,10
3315,34
3316,13
3317,30
3318,23
3319,42
3320,42
3321,17
3322,17
3323,27
3324,14
3325,8
3326,24
3327,15
3328,17
3329,12
3330,10
3331,11
3332,14
3333,18
3334,15
3335,16
3336,23
3337,12
3338,11
3339,20
3340,16
3341,16
3342,15
3343,17
3344,15
3345,22
3346,10
3347,25
3348,32
3349,12
3350,23
3351,20
3352,12
3353,51
3354,24
3355,17
3356,17
3357,17
3358,42
3359,42
3360,20
3361,15
3362,9
3363,9
3364,19
3365,13
3366,4
3367,10
3368,10
3369,16
3370,23
3371,14
3372,22
3373,15
3374,14
3375,22
3376,27
3377,26
3378,26
3379,24
3380,16
3381,24
3382,26
3383,20
3384,22
3385,4
3386,17
3387,20
3388,32
3389,29
3390,21
3391,23
3392,24
3393,21
3394,15
3395,19
3396,29
3397,11
3398,19
3399,25
3400,19
3401,22
3402,24
3403,24
3404,15
3406,4
3407,21
3408,19
3410,19
3412,22
3413,22
3414,5
3415,3
3416,18
3417,3
3418,7
3419,30
3420,30
3421,3
3422,19
3423,22
3424,21
3425,24
3426,6
3427,17
3428,12
3429,6
3430,26
3431,34
3432,34
3433,12
3434,13
3435,8
3436,15
3437,15
3438,5
3439,20
3440,12
3441,17
3442,10
3443,31
3444,13
3445,7
3446,9
3447,16
3448,6
3449,17
3450,30
3451,38
3452,6
3453,18
3455,28
3456,28
3457,19
3458,28
3459,27
3460,29
3461,9
3462,23
3463,15
3464,7
3465,25
3467,21
3468,25
3469,7
3470,15
3471,26
3473,17
3474,19
3475,15
3476,24
3477,13
3478,21
3479,6
3481,24
3482,6
3483,6
3484,5
3485,5
3486,10
3487,13
3488,23
3489,12
3490,7
3491,13
3492,13
3493,26
3494,19
3495,42
3496,3
3497,27
3498,20
3499,26
3500,27
3501,24
3502,58
3503,30
3504,20
3505,19
3506,38
3507,42
3508,10
3509,20
3510,18
3511,20
3512,17
3513,17
3514,10
3515,15
3516,10
3517,8
3518,10
3519,9
3520,5
3521,6
3526,18
3527,38
3528,43
3529,43
3530,43
3531,38
3532,6
3533,8
3534,18
3535,15
3536,21
3537,18
3538,17
3539,17
3540,12
3541,20
3542,14
3543,23
3544,11
3545,13
3546,12
3547,14
3548,15
3549,17
3550,47
3551,47
3552,7
3553,24
3554,37
3555,37
3556,29
3557,29
3558,10
3559,21
3560,25
3561,9
3563,17
3564,13
3565,12
3567,28
3568,16
3569,32
3570,22
3571,21
3572,16
3573,27
3574,72
3575,15
3576,32
3577,49
3578,49
3580,34
3581,34
3582,34
3583,30
3584,29
3585,24
3586,20
3587,20
3588,28
3589,10
3590,8
3592,21
3593,16
3594,28
3595,19
3596,19
3597,29
3598,13
3599,21
3600,21
3601,36
3602,20
3603,20
3604,12
3605,27
3606,18
3607,21
3608,12
3609,22
3610,12
3611,10
3612,46
3614,6
3615,6
3616,10
3617,27
3618,22
3619,20
3620,7
3621,7
3622,17
3623,16
3624,21
3626,7
3627,19
3628,29
3630,15
3632,18
3633,33
3634,20
3635,21
3636,21
3637,8
3638,11
