39203	19
7612	5
12213	5
3576	32
39454	13
11118	9
42647	8
37712	16
15164	12
40732	10
9300	12
17264	42
5265	23
36602	12
37609	10
38489	15
7167	14
29452	14
16575	29
14777	2
11053	20
30637	5
7274	7
30973	14
4309	13
28439	12
17910	9
2721	23
27519	8
12726	8
32037	27
3291	7
30982	19
44540	11
28719	19
9340	17
4543	19
14550	10
13065	15
13196	3
37653	21
33033	12
37716	20
10818	7
26485	24
29424	8
41619	22
20423	20
25840	6
24732	44
8785	9
39633	21
11684	6
8464	21
35509	27
10052	40
40142	15
1113	16
41562	8
37659	22
21707	16
2972	7
24322	3
5203	17
32176	13
12953	23
36964	12
27595	12
38458	18
8087	6
4338	29
18720	14
41255	5
10110	3
7943	5
12999	12
15873	18
18235	20
27693	12
30839	16
39034	26
14355	13
36633	3
24209	24
40752	17
35823	12
4769	16
18615	4
9967	8
911	6
23834	12
13122	24
28509	17
21467	11
32696	8
42481	21
12447	20
23259	4
37043	10
12007	7
13987	26
12118	12
5202	10
26919	18
36117	20
8940	20
26410	21
29310	17
26198	36
24880	29
7250	8
7279	3
2986	17
36541	16
6881	16
14885	20
31241	8
3296	16
44692	12
42649	8
42326	14
31977	9
4176	8
35458	30
688	9
43571	22
8815	10
11647	5
6975	7
25781	6
5396	32
17418	32
43618	21
4763	12
43341	23
13470	18
33167	8
38499	19
7397	7
20472	9
16794	8
19351	16
31801	24
11296	11
41177	16
36795	11
28306	24
13891	10
44552	14
5099	18
44666	13
19513	20
1942	8
22607	16
29995	7
17716	12
19848	10
14718	20
38883	6
41157	28
41717	10
7877	7
27905	8
4106	20
31498	10
43674	20
15094	15
41712	10
11040	4
9008	10
14211	7
34594	18
19634	9
17717	9
19676	10
17153	5
9190	12
14238	6
1303	9
22832	37
876	5
29029	18
23516	17
11764	10
15180	12
7614	12
32639	7
41709	9
14351	15
44391	6
12536	24
35863	11
35453	9
5645	24
9382	13
44907	10
3707	16
29440	19
32054	10
43824	16
16882	17
528	6
14350	15
14668	16
8761	6
10660	24
17094	6
35880	17
20828	16
31823	18
37610	13
31596	14
15174	20
5289	32
15421	7
17205	4
36846	21
40224	18
39532	21
4927	17
23496	2
19784	12
30380	13
32709	15
33235	16
14328	10
37624	20
42115	7
5369	32
30334	20
32710	16
15882	9
22555	12
1946	36
30881	11
7162	10
26594	10
42557	27
11241	4
30246	9
31689	17
10148	15
44575	15
14456	4
28995	9
37864	16
3964	18
9376	11
40034	9
44532	14
40210	20
3276	7
30832	19
21515	18
41697	7
39270	23
18349	17
9726	8
23823	7
39822	23
39343	16
10237	20
16920	7
14128	11
15780	9
32381	4
28378	20
31118	17
4683	12
33950	27
38345	19
2115	10
32655	9
15771	4
39709	18
30843	23
15018	4
15845	13
2557	10
34102	44
13266	10
20709	17
33501	8
26278	23
10628	9
14575	9
17491	8
11382	18
39055	16
36559	18
31766	12
41383	16
27025	16
41694	12
15066	5
36238	24
1711	29
17337	4
7100	11
42391	16
21720	19
18308	36
13027	7
34048	11
1465	9
9592	14
39803	14
28984	25
4653	8
43616	21
36539	14
32146	19
12216	9
19057	9
15279	11
25907	13
28501	15
15035	12
37573	22
13004	5
23723	4
13457	13
2321	32
19038	40
10495	25
5850	15
14230	6
11695	13
21776	12
8942	12
26749	10
23841	11
44011	17
23710	12
11197	24
16508	6
12764	6
9738	6
3614	6
9317	4
21252	9
10899	3
32924	7
42129	12
43550	12
33254	17
14317	6
15178	13
27302	12
6815	26
7816	6
38104	17
19764	14
32723	21
33768	13
31493	10
16750	22
9847	4
2336	20
30802	2
4355	17
21222	19
559	5
44749	24
7604	8
8425	13
5141	16
10708	9
36474	12
17192	11
7736	8
39641	21
36400	12
34918	18
34958	11
39266	20
33310	19
9982	11
11127	10
16302	11
19647	16
30370	16
14187	21
12441	19
8388	7
39943	17
32275	20
31346	3
41213	2
19485	7
30366	16
15745	4
35091	5
31364	8
12698	5
43382	13
27077	19
25917	6
32714	12
17747	4
16517	14
31701	25
43772	14
38287	17
2103	23
28016	16
31224	18
9629	2
39243	27
38354	20
11195	2
24310	6
38146	22
8204	13
6836	14
20044	12
35162	13
10968	3
1182	5
27694	12
2051	16
25943	9
41480	14
6401	2
39753	11
27583	25
1894	8
44694	9
44620	12
16026	16
11102	32
33069	9
37280	19
27456	18
17762	16
25125	10
37345	4
6988	10
3706	36
11794	16
25918	7
2232	23
16164	4
7284	5
43103	20
11264	6
36205	11
42496	20
22933	3
35987	20
18689	18
27658	14
21083	8
44150	11
33603	13
28789	20
23246	13
28313	20
43809	14
41496	16
29126	15
41575	9
39317	18
37249	12
28379	20
1314	12
20218	10
16732	13
33862	17
23113	13
30630	10
15365	20
32330	19
41999	12
30596	21
12295	8
11548	7
1939	12
33298	24
39759	22
15295	6
4695	27
39621	20
35684	7
27486	17
34885	16
8346	24
30657	12
6443	4
3027	17
27282	6
38548	13
21690	6
34867	42
43363	13
8901	6
11460	9
40717	15
21129	22
17074	4
31750	17
41320	13
9887	8
34009	11
28445	10
7538	9
7238	3
41139	19
34755	15
38704	8
33245	13
16837	14
32001	19
26691	15
28793	6
652	9
20699	17
34681	7
41584	16
23260	16
13876	6
28794	13
19769	12
28021	9
10836	10
34802	2
24688	5
20757	12
24188	10
18814	6
4371	23
2199	14
23857	12
31191	6
20740	16
5693	62
28427	5
34667	6
31583	12
32512	14
4665	20
42543	26
13247	12
21790	4
37990	19
802	10
6285	8
1267	27
42503	24
32422	13
35958	23
10694	10
23140	22
34493	5
35698	9
22100	7
692	30
22401	12
13201	6
6609	14
5205	19
12282	6
30096	14
39783	26
43800	9
3330	10
922	6
33653	16
32209	15
32509	16
19160	4
23324	16
623	9
12183	4
34870	22
34481	17
3610	12
3637	8
9987	7
34780	18
22801	10
22932	24
13143	5
10533	30
1281	16
19112	10
18506	20
13444	14
22893	22
6726	18
9769	6
34672	10
6901	4
30953	11
38081	14
38129	16
7654	10
35485	12
31361	7
10056	25
17201	18
14649	17
31835	9
6210	5
4457	30
39379	32
6249	16
38530	18
28111	6
7935	6
6963	22
26659	6
23537	9
11451	6
39771	15
38252	12
36430	16
34626	22
32854	10
8276	20
24894	42
1286	22
12288	5
26741	8
30526	18
28534	11
37099	22
10514	22
15434	11
37159	15
12264	6
5325	11
20269	5
9625	2
23734	11
5525	24
10326	9
22430	7
27407	19
5020	17
35258	8
1771	20
24792	14
44157	12
21298	19
38296	10
14900	19
22975	14
18721	21
31199	9
36381	18
4148	24
16906	8
30052	14
42645	10
28881	13
20593	19
38595	23
37802	12
20034	13
41625	24
22783	8
3991	11
36550	8
6351	3
29459	13
1409	20
26333	9
25450	15
19511	22
26237	11
27134	7
26619	14
14546	9
37523	16
38284	13
5086	12
34659	16
37768	22
40741	19
41186	17
43368	3
12621	4
7508	7
16070	6
42569	16
34688	28
23235	13
37286	14
19638	24
41829	16
1595	30
32730	14
12280	6
44164	6
28766	5
18722	29
10668	14
16969	9
34028	21
35199	16
2323	18
34679	7
31511	6
30855	10
3970	17
26664	8
30778	17
2155	3
42563	6
20127	11
39005	19
3986	55
22976	14
31717	35
17903	12
40070	14
4565	18
27976	16
8281	11
17521	11
33828	9
8179	8
14073	3
34577	14
28018	9
10109	4
37985	4
30214	5
22496	20
35147	5
25743	34
4906	13
42170	30
28547	10
11566	7
2131	28
37008	25
42952	7
4833	38
28928	6
11649	3
24164	14
40457	15
40023	16
19342	8
29693	18
16004	6
8548	20
23502	8
23335	17
38632	21
43594	18
13530	3
37803	12
13169	6
40557	6
9440	14
15238	11
630	7
6435	8
4593	14
11673	3
36829	2
40684	27
40393	17
14479	5
8846	7
8029	4
16335	15
43026	9
6785	14
31980	3
5475	25
18461	4
34204	7
40059	13
35640	4
38180	30
11270	8
37393	26
30103	10
6107	8
25429	9
34707	8
42494	20
25898	14
1324	39
37245	26
27409	17
27377	13
2927	6
30580	16
43998	20
18016	17
31513	11
18033	21
28585	17
27262	16
1278	22
24377	11
33624	13
27055	14
37729	23
36459	12
37967	22
25073	11
18329	12
36270	18
9510	8
8722	6
37870	12
27085	19
44648	25
15232	48
16574	14
39068	17
7438	10
10362	10
35771	8
41896	11
44929	5
43692	14
38986	19
12392	14
25068	15
20207	8
39513	28
31051	22
25734	17
16304	10
32052	13
19166	5
21324	13
39416	17
20831	14
34618	20
9293	15
12451	30
30408	11
40325	20
11875	7
13518	6
7580	13
16087	21
17799	23
12620	22
37144	15
19758	18
28412	10
26989	8
31672	17
42767	38
17162	11
15503	14
1280	9
26426	26
2872	30
38159	21
21152	6
22601	5
8052	6
26621	15
18401	9
33374	13
34142	12
7383	6
44118	18
22270	13
9420	25
40615	30
3329	12
38663	11
20634	19
5110	21
24283	24
43170	14
3595	19
33656	20
2154	19
36476	20
9278	18
33662	2
42819	10
16274	11
18541	23
8484	12
4547	27
5227	7
12479	10
14974	45
10935	4
34114	25
22705	9
16714	10
36491	29
22499	10
11354	14
12995	4
6407	2
34098	48
19416	8
11831	13
17549	9
37308	18
10269	15
26050	10
21532	12
2117	31
23511	23
34942	10
34130	29
8378	23
37583	11
18882	11
2525	18
10027	8
30566	16
1101	6
42801	22
40510	20
9352	17
10318	17
23808	24
23770	19
43689	10
41845	12
11116	13
15602	5
21701	37
43285	23
18407	6
16101	20
6727	26
29455	14
35552	8
20049	5
30141	10
12217	8
23359	7
1294	11
15976	16
20981	17
873	9
17253	18
44636	23
799	11
19499	4
5612	13
13504	22
12138	14
3936	18
33589	6
17321	15
41599	18
41978	18
8176	9
6701	15
32949	16
31814	19
28584	19
21223	37
6509	8
40696	20
13826	2
34549	16
34027	24
28365	25
12450	27
16643	12
16537	11
7608	9
3489	12
22220	19
32823	27
30385	9
29556	6
41923	18
9773	2
42657	18
13017	7
43860	13
41990	7
24116	10
17328	16
35929	15
2464	24
13308	19
35443	12
1124	10
2475	14
24165	14
13007	7
7827	7
28683	20
23279	17
43798	9
16525	21
7025	8
35360	7
41793	12
41229	14
40525	15
6643	11
34627	10
13712	9
10063	24
29502	11
3150	15
22190	7
6119	4
31635	15
8263	4
29690	13
22091	9
28407	10
31842	31
23100	10
39221	18
15019	18
22480	18
8047	18
24314	7
10763	30
20287	15
43641	7
41969	24
18788	8
27426	6
5774	19
31350	30
19986	12
25241	21
21147	30
19723	9
44034	17
21434	21
24231	8
39097	22
16608	20
2236	17
10635	19
20993	16
15667	37
30110	28
24189	11
10892	6
34647	11
40397	10
2295	12
31480	18
44579	19
1927	18
26478	18
21363	8
43888	18
44445	11
19996	10
8336	10
23120	12
28937	8
30479	8
10749	11
18904	22
9824	17
31307	21
28103	8
21581	36
20200	6
42857	14
7099	13
38971	22
17020	3
1801	8
15162	10
14360	12
28132	10
7685	11
36728	12
18292	20
41745	26
37443	35
22529	48
20106	7
34823	22
18054	9
34164	13
15583	8
34712	10
37979	10
9867	3
33577	32
44205	25
28323	4
39853	13
8910	16
39204	19
8799	11
1034	3
14932	17
41900	13
17400	10
17662	19
24210	13
1682	3
36249	14
38592	23
4151	15
26558	19
15540	6
20742	15
36584	10
38674	4
28154	6
41456	12
1837	13
24306	7
11004	8
44788	9
35529	11
20257	23
9590	6
44886	12
8814	14
40949	19
4849	17
43955	31
4832	22
21738	11
809	10
4583	18
22406	11
11701	6
22723	19
845	6
20079	4
18653	14
15100	8
32785	4
43967	7
7583	6
31807	23
8452	5
16763	9
38267	22
16511	15
14294	8
33932	20
20906	14
14990	20
17824	14
40599	11
23688	9
32449	11
25895	16
25753	10
37224	17
37114	18
28423	11
4956	20
39202	18
42863	20
33832	11
13543	4
3234	25
31485	18
2348	14
22310	10
17226	14
7878	4
16202	16
5158	62
13088	11
15945	17
39481	32
39075	17
1358	34
20577	12
41801	18
17996	23
25379	20
6318	6
18794	8
41194	9
33177	19
17455	22
31073	17
15560	8
8375	8
43411	10
25730	13
16182	14
28833	15
10000	3
43723	16
30022	18
982	20
19467	24
30776	11
39593	13
11714	5
18889	23
577	12
16638	7
32535	19
41764	14
769	3
40122	20
30909	10
7864	2
17014	6
10522	16
12333	5
28435	12
44366	23
30000	6
10100	22
20551	32
12680	4
9437	15
37039	10
33591	16
37478	27
14831	
4714	33
17239	8
8565	11
987	11
15228	21
30490	18
44343	11
42633	25
13155	4
44511	11
19498	8
19305	12
5845	12
9408	15
1574	11
11923	7
17828	23
43174	13
1130	12
16452	9
3746	20
16747	10
3763	3
30735	7
38916	13
867	3
34090	10
2147	13
42425	19
39462	15
15064	11
11081	20
13739	12
13464	18
9834	7
4327	22
44971	13
44846	21
25167	27
4748	21
36259	17
37598	16
25054	10
31543	14
19926	18
22598	15
37371	18
43201	14
2247	28
43859	21
3450	30
28279	3
31829	15
35074	10
39407	11
41143	8
7146	9
29250	7
3434	13
17331	12
2207	4
32334	11
17149	7
7530	8
34148	21
4187	47
3543	23
42314	16
35636	6
32015	14
19259	12
11577	7
19957	7
11096	9
32162	14
35270	11
25985	23
34928	15
1337	12
795	3
12643	13
37920	17
2652	22
30608	3
39411	11
14365	7
11996	7
43298	14
38822	15
9541	10
25727	18
10764	15
30132	16
9905	8
10863	16
21907	10
42514	20
11210	6
3114	21
15148	16
22047	19
13513	4
33512	8
37975	24
41332	20
39523	14
1753	14
2179	21
15437	7
41209	21
26534	12
24286	9
1856	8
15325	7
42135	12
19877	6
16141	24
27166	16
20830	16
10091	31
33433	24
517	43
29155	12
22897	26
2835	57
13556	4
24852	31
39654	19
42348	19
41889	15
26429	19
43296	24
5514	12
21986	7
43778	12
2891	63
12251	3
18493	21
27714	13
17560	37
9047	11
27089	20
19275	20
1509	13
21630	18
4213	9
34842	21
34088	8
30959	14
19054	10
38855	21
2365	3
23919	19
37066	10
6644	10
31134	20
9978	9
22186	12
32192	20
29299	19
32028	11
9350	20
29253	24
29492	17
32991	10
7716	16
19850	10
7002	11
12637	7
15783	8
34858	9
13542	8
36542	14
3383	20
36110	18
1317	10
23501	19
20950	6
41395	22
7938	6
5555	33
13806	28
21260	19
16746	22
39794	23
27398	25
38623	18
19992	12
44653	9
7812	6
3380	16
22874	9
42360	20
44911	17
17547	12
27305	9
34042	11
24972	18
30985	12
5799	9
29357	8
1260	16
44015	16
44178	13
16677	5
4014	15
32878	8
22255	8
32074	24
11114	13
12101	8
13793	18
36911	8
27874	15
31347	4
23876	12
37855	15
19741	15
16629	8
30838	6
2137	18
35295	10
37006	22
43104	61
20192	12
35123	9
17510	22
3708	16
38515	12
25910	30
36982	12
12907	14
17807	21
41307	15
15641	22
36951	9
13175	10
39655	4
10649	30
26630	9
1745	4
42361	17
4616	15
27312	10
17251	9
26964	10
3590	8
26403	9
38879	12
4504	34
44689	12
29724	16
5506	20
14205	24
15376	21
14711	22
27748	6
2760	26
23115	13
23195	9
24923	7
18835	6
27602	31
5494	22
31321	8
29585	19
28993	8
10207	15
6579	3
29972	13
16256	7
33227	19
26073	5
24020	7
44046	17
7653	18
26702	12
27852	13
42694	20
29339	5
20357	10
21601	11
34230	40
28258	2
34880	12
5640	21
36580	26
37566	12
9675	26
6412	4
43929	16
6638	9
4425	19
18577	23
2036	9
2742	57
38336	12
14370	14
36944	12
17691	6
4867	18
17896	17
27659	20
39653	14
44613	16
11894	8
40791	16
7599	16
32547	15
14908	8
5502	22
22872	18
5544	21
17977	22
10663	24
25987	6
32035	17
19457	9
15448	11
14973	25
22477	12
23486	23
15272	3
38769	9
37830	29
24909	16
44950	13
36396	17
2138	10
13117	21
42750	41
43575	19
7979	14
14469	5
38082	10
24629	10
25452	10
29676	20
42144	14
14190	16
11946	9
28612	13
43663	20
23356	6
3104	11
22199	24
872	12
19778	18
38005	11
41190	11
3109	10
44416	22
37152	22
3007	9
39263	19
34706	14
7428	8
32848	24
21691	12
19744	14
4411	17
20588	11
25771	12
19581	18
23812	13
41532	17
10929	3
17826	10
28459	12
3541	20
19264	16
39071	7
40219	23
43354	12
39962	16
29338	8
37706	8
17881	30
40112	19
40521	17
13734	14
12835	11
29799	19
18438	22
29352	9
4335	11
2690	13
16038	22
5454	23
41097	22
27617	16
37849	14
36808	12
5152	25
15531	7
20703	11
13019	7
3261	16
2322	17
13735	14
41108	18
27368	16
43885	18
44733	21
25739	10
9200	20
5526	8
23459	12
32523	17
39422	21
14903	6
35261	9
13742	9
39164	16
37040	6
32668	10
22511	9
14295	9
11994	6
18212	8
32383	8
34025	17
10382	8
18635	4
35297	9
8639	18
11235	8
2358	9
14287	8
28976	23
19064	13
7724	8
4569	8
25285	11
2789	16
22763	14
32374	21
6429	2
13565	4
12104	8
1813	10
43187	25
25712	8
10424	6
7427	12
14557	11
2671	7
2396	25
19495	9
7499	6
15189	24
39708	18
6030	9
24947	2
21570	21
14363	11
38871	17
14304	8
38723	2
17178	36
35502	4
26261	6
26142	14
11201	2
31996	16
22926	34
5581	19
16023	13
44396	17
28099	10
22640	15
7593	15
30904	8
1318	12
35908	17
12889	9
43836	18
36828	9
36592	20
13938	12
2962	46
22695	18
3711	21
2913	21
27654	15
11645	3
40331	18
3979	27
7572	14
33377	10
35985	16
36289	24
24475	16
2803	9
42925	20
39371	23
11616	2
36414	10
6424	4
15594	9
25940	11
14611	15
21126	4
34418	16
563	4
11909	7
34950	6
27482	17
30711	21
11228	9
21775	8
22366	13
10692	12
17381	5
40414	16
2829	26
7882	3
1500	31
21026	7
29002	42
44199	21
34117	28
29076	6
43555	14
11705	10
32684	6
28599	20
37744	18
33491	7
11967	10
7693	7
15084	14
23449	14
31753	20
10627	20
20957	19
17535	9
5304	21
7631	8
30790	10
27319	19
24036	9
29005	46
3367	10
19978	22
34202	11
27783	17
32539	17
42814	11
29146	7
15829	10
25878	14
13092	18
27323	19
41857	14
35884	21
42059	12
19335	9
35214	9
34288	9
5015	17
33616	12
43332	20
3082	5
4765	6
33229	15
27445	18
29821	21
6676	24
27360	13
35801	4
15116	6
21830	9
32044	11
38910	4
16474	10
24794	13
18579	11
43529	10
18785	11
44569	4
27972	19
5566	21
20605	21
39395	24
27873	20
44821	34
29822	16
24660	2
39890	20
26360	19
28232	22
28432	14
32861	8
27716	14
35941	20
19439	16
22587	15
10952	6
16328	10
19825	17
3075	22
27543	14
