15157	2
26677	19
16811	10
3949	27
33807	8
571	12
8534	14
19544	24
36141	8
18725	33
15789	18
16068	18
41553	6
41101	8
3129	23
35015	10
12515	7
17321	15
7944	6
23674	11
1828	9
9157	15
41480	14
6022	10
24731	7
14661	18
39476	19
43352	11
12486	6
21317	3
19809	14
18242	23
18013	5
33324	17
18972	25
38915	13
18799	17
26841	24
33882	30
44178	13
34935	6
23125	28
32026	36
32260	13
18858	22
15568	13
35785	13
5242	2
6759	17
22069	15
35969	7
33868	11
18232	7
3946	14
20597	4
39160	21
19272	11
39874	15
19998	14
37151	8
37518	18
26854	16
38010	36
28439	12
42851	17
37369	13
38249	11
3987	21
28553	9
16103	18
39544	15
22624	29
26033	14
15874	18
31521	13
21740	16
4123	28
8476	6
31021	11
31781	21
40130	23
35750	11
17763	17
15882	9
34681	7
12959	2
3680	24
9104	32
14609	15
42124	21
29002	42
39785	27
37094	24
31065	5
44433	16
32869	10
20040	14
20783	19
6889	8
43146	17
2316	23
30356	19
23251	16
1445	22
20151	9
41410	17
31038	18
21841	27
43375	10
857	6
17595	6
37246	9
32663	10
5210	17
37758	12
15240	11
1466	32
21767	22
38882	8
28746	24
42615	60
36154	9
37927	17
21581	36
2892	62
20477	19
39444	10
22694	13
15350	7
41624	24
14668	16
13247	12
10067	34
14494	10
20445	12
39508	17
23270	17
25309	16
4422	21
12069	8
39483	32
24234	14
7533	6
17600	20
19610	24
13035	9
26705	15
37170	17
3584	29
33832	11
5209	18
17441	9
34860	42
28420	15
14469	5
42740	6
42674	17
12651	7
7810	7
42486	4
18782	19
19541	2
18343	9
28083	21
14370	14
28957	12
38779	11
15934	14
16489	24
36513	27
16544	8
18441	18
34405	19
13719	13
11173	5
7095	6
620	10
43884	18
42737	6
39397	19
7324	6
8350	19
43526	8
26049	10
13829	8
32722	6
41186	17
17227	16
20686	6
6813	14
40279	17
5957	10
20228	13
11683	24
17344	8
37720	10
17623	10
17153	5
5386	8
9073	18
29891	32
32205	6
15154	13
3332	14
28611	13
36745	7
11680	30
43416	14
3392	24
21812	19
4674	3
9826	8
26763	16
33986	16
29980	11
17953	17
18619	52
31833	20
20732	19
41055	8
23431	16
2240	15
23605	8
9963	8
15822	9
2278	14
28623	14
23290	12
4665	20
40888	11
16822	10
30529	5
41678	10
42455	16
19795	8
21957	8
24789	10
14303	4
43402	10
2852	31
39080	11
13542	8
20325	20
27115	20
19827	8
15239	11
26633	10
41715	10
18709	12
42118	12
15569	18
22529	48
16184	12
27733	12
41116	13
36587	14
18721	21
38898	11
18452	4
36072	20
26822	8
5028	17
34740	5
37126	5
11278	10
17116	4
6293	14
12105	8
15173	10
5951	3
15500	18
26099	14
8157	18
32364	10
20174	34
28591	13
24989	9
44463	15
21439	7
13660	12
34873	23
18832	23
17531	12
31782	35
35713	10
9890	2
4142	15
15606	10
37723	42
17701	6
14602	14
34609	6
32092	12
40422	15
28683	20
19592	20
39492	12
16599	29
30640	8
27685	5
31227	12
34104	42
8659	12
35055	5
7771	8
19659	5
41877	22
44670	10
23007	7
6980	6
3925	16
25132	10
43976	14
9785	12
16018	34
37113	5
11222	21
40483	12
30338	14
5756	18
29332	5
4216	15
5827	9
8414	11
1974	21
13712	9
14471	4
22918	18
17397	22
17189	16
21357	7
18906	11
35482	7
31516	14
21095	10
6303	10
29032	19
43987	23
30028	14
23095	8
18626	20
15367	5
22060	4
9905	8
39053	18
5447	4
2896	5
38472	17
21773	13
43644	22
8722	6
8771	14
4206	21
30206	14
1991	31
31737	12
43032	18
43548	16
21878	22
25268	24
41342	11
14420	19
9505	9
7737	6
7699	30
9065	9
19721	11
5487	9
2740	83
28668	9
38429	22
15955	16
24092	7
14927	22
23862	13
30696	27
1607	7
21932	15
21382	18
2533	44
26940	12
35528	10
36010	16
1966	44
40293	20
9023	4
4741	61
41161	18
23139	17
27773	11
34390	18
25739	10
2059	20
21910	16
24495	6
25230	26
34978	12
3617	27
9348	13
18907	8
42004	13
35429	12
26195	3
3078	20
6718	6
15743	34
36433	20
23864	15
22906	32
36187	12
3116	22
3453	18
16361	22
25255	16
36856	23
16831	26
14998	22
12510	6
27362	14
10461	4
32121	21
23110	4
4258	18
35266	7
8894	5
803	11
1103	10
28652	12
42947	22
20253	11
16504	11
42895	20
36310	19
2964	20
41230	15
34477	20
689	9
12724	6
44307	22
32846	21
40278	23
15492	14
43419	20
4287	14
24357	3
18750	9
8632	18
41866	13
8454	5
21421	14
3665	30
568	12
14648	17
35314	12
4716	33
18258	22
26082	8
20178	32
34577	14
38669	12
30480	17
44477	12
7833	8
2785	22
920	9
6233	8
11526	7
6776	14
10304	28
44660	10
22696	6
9555	10
39912	13
28467	10
43906	10
27916	13
6339	2
35156	6
26693	10
18958	12
15673	3
20110	20
40457	15
33896	9
18503	12
27521	2
9531	12
3535	15
41813	21
30673	9
39892	13
9254	3
20133	23
19035	18
26843	9
40547	16
42510	19
5692	62
8076	4
20387	12
7161	12
25746	10
28827	6
25459	5
26848	12
40409	19
40011	28
42460	16
43467	15
10823	7
21370	8
22010	16
35931	4
41550	17
4900	21
2021	14
40182	10
15997	15
41636	14
31917	20
32598	20
15386	16
40530	26
39370	18
10551	6
44457	42
38538	13
12349	5
1483	6
35977	18
38844	43
22078	9
14232	2
37614	12
14748	29
29160	11
23922	28
44593	12
44570	14
25672	15
9796	7
23752	8
33285	19
4238	9
39363	23
23890	21
20042	10
1814	11
39537	12
31935	9
14140	14
7801	12
553	7
6818	20
17843	17
2836	57
38908	18
39049	21
2055	16
37441	33
14168	18
8522	11
15518	11
14921	10
29918	7
19337	13
40381	10
27003	7
20075	28
43335	20
1700	14
22998	13
23016	5
19687	23
9984	10
35916	18
31464	8
13416	11
35532	27
42575	22
28787	20
16331	9
7198	10
7495	8
11712	2
3434	13
7758	6
7068	36
1608	7
14956	47
18857	22
36023	8
16791	13
29862	6
17857	10
30252	15
9332	7
21790	4
4237	19
16294	11
33124	7
24963	3
37405	13
35720	7
32115	21
44004	19
18889	23
6242	54
13736	14
32523	17
10524	18
12073	9
8910	16
44512	11
22403	16
9435	24
36981	12
17976	23
3160	27
39621	20
33914	7
13923	10
42327	14
23446	15
16985	5
8409	14
36180	4
35957	10
40401	6
10807	5
1585	16
13217	8
32946	21
3493	26
23556	8
17867	18
37844	18
32302	14
7652	16
34716	8
35133	10
31624	13
29708	11
12602	11
6869	16
3447	16
33989	17
37274	14
8925	10
13464	18
31544	11
27005	27
43850	17
10335	9
18421	18
37882	21
2069	33
19720	10
38165	26
15824	5
11636	27
15696	15
35102	8
43822	18
26018	27
20298	21
18704	9
43974	12
22327	19
43881	10
15916	15
13579	18
41377	15
759	34
29372	6
40388	19
15391	3
585	10
29314	18
30823	16
5966	32
17751	16
6309	24
27661	6
36580	26
39959	16
36414	10
32220	9
31528	7
27876	17
35005	9
26403	9
42938	13
40705	11
1629	7
34418	16
35149	6
3479	6
29491	17
20952	9
7414	7
30430	15
15056	20
24056	15
28233	23
4342	15
2743	10
25249	21
4490	40
6323	3
44096	13
28543	13
44270	19
10336	5
9280	14
37599	18
27155	18
26162	12
27080	20
20283	12
3575	15
21633	13
35655	7
8428	9
34144	11
24872	3
29593	7
8316	10
13056	13
31228	20
25763	13
36352	21
16562	10
9605	6
26101	8
3365	13
26933	32
42879	20
27760	6
1887	20
29169	17
42436	12
7487	8
35981	15
13740	17
42350	15
42595	9
15016	10
15070	6
29232	27
39880	6
3131	26
10797	5
4830	21
27911	11
2648	22
13264	14
37286	14
31023	18
28627	12
30126	5
17513	9
2577	11
14731	22
27321	21
16480	7
15761	9
43438	19
30015	14
13742	9
9015	7
27938	10
24713	12
15505	9
23374	3
20966	20
44038	17
8631	7
11563	6
17001	19
30517	17
1239	23
5489	25
22205	20
21642	6
10926	4
29031	4
44377	16
29175	20
25418	3
23173	15
25826	4
44220	25
33100	12
24962	4
18284	22
7975	5
1876	20
23296	14
41183	13
4004	10
14425	19
29015	32
37361	33
44399	17
16775	8
1737	6
35846	10
21505	7
42820	11
31902	12
4146	21
44069	12
44982	6
2707	2
21322	9
1865	8
6274	6
44473	23
32731	14
10839	22
43832	18
3028	17
32308	12
19513	20
29106	16
19578	10
16701	11
32219	9
16893	11
19576	8
21284	21
26439	10
5930	14
22456	4
22793	5
34150	29
22843	16
2916	2
18167	14
11369	10
44480	11
38501	13
13449	9
12999	12
34473	10
20818	7
36930	17
37075	15
44655	10
13832	6
13730	10
10003	4
8988	5
15458	7
41086	27
15035	12
2452	21
28498	17
8795	6
43494	21
26193	19
36771	11
27112	20
10237	20
38252	12
20822	16
20475	19
18918	8
35000	5
16343	23
19896	10
1128	4
21225	14
4501	21
26875	9
11672	4
27675	4
10581	10
1615	11
26474	13
26516	14
14975	25
20245	29
26393	14
17756	5
12062	7
9570	11
44149	11
44517	13
17927	8
20551	32
25671	13
34979	6
19673	21
3441	17
32060	19
21833	14
44418	17
43060	10
33120	39
30387	20
15820	5
40396	10
34295	6
42281	7
5741	24
23707	48
30723	7
922	6
34742	5
23423	31
38495	23
33287	8
17793	23
42664	8
32541	23
10255	10
13427	11
30837	6
12319	3
36852	11
10219	29
9832	8
5899	5
3224	9
13781	14
7258	6
29414	21
3678	20
41059	10
8841	19
9838	15
3329	12
35714	11
44828	15
9819	7
14581	13
11987	7
2736	24
43821	17
25058	10
41638	6
19448	16
32983	10
17805	7
33454	28
9777	4
26204	7
2516	20
22895	20
22106	25
13614	6
11718	2
26379	11
27659	20
4046	17
42376	20
37112	14
27926	15
36100	13
9159	21
24646	2
7149	8
38005	11
17918	21
16537	11
25964	5
702	3
31898	14
21309	16
32581	24
28394	14
3457	19
24134	8
8996	14
2217	22
26558	19
31090	11
40266	20
2428	15
2807	22
26106	6
38307	6
19405	12
2832	21
12350	7
16542	12
9586	10
28778	14
4837	4
4721	42
18820	7
2467	17
36588	7
42649	8
36239	20
37404	9
37634	22
37511	5
22543	20
8786	9
42473	13
44118	18
23718	8
6198	11
12365	2
32482	20
29086	19
20115	7
26709	25
29059	13
6253	9
29289	20
44035	16
29695	28
21029	16
14574	12
15074	6
11937	14
31596	14
17452	11
37125	12
40916	20
4516	6
17932	23
37211	17
30221	31
30590	20
41531	16
1338	27
12325	5
13537	6
30632	10
2652	22
4910	23
42354	20
8666	29
19824	17
39881	20
11148	45
22225	8
11814	6
33131	19
11777	18
19392	19
6025	20
33633	10
22415	18
12104	8
2724	10
16903	23
38855	21
6569	4
11593	5
12152	7
9408	15
37797	13
33534	18
10250	6
33662	2
33323	18
40600	16
28891	24
35335	11
10194	10
1801	8
15921	31
16042	4
44514	17
17091	11
35204	9
7830	22
38647	10
10448	4
18443	24
34425	17
12189	8
32766	11
832	4
16994	9
37166	4
16535	37
23580	16
33928	10
4259	21
39352	13
14933	8
41344	43
28477	13
12410	31
43015	5
9084	3
30449	10
18640	14
16222	14
11706	20
729	3
26094	10
11294	23
39044	17
40210	20
29302	19
23015	18
11135	6
5020	17
32456	10
32651	10
4782	9
29253	24
29356	13
11996	7
17044	3
21919	5
25106	6
10796	2
26086	4
42218	32
36787	11
31124	9
4816	15
21989	13
17846	9
26320	5
12771	6
19536	12
18896	19
25857	21
2968	16
12214	6
44371	23
13498	22
31762	16
6450	27
9987	7
19806	24
44994	12
3027	17
5731	16
29282	19
7891	5
36427	23
19771	13
4441	27
39355	11
17384	8
42795	12
11784	6
28962	19
30130	13
42087	22
16571	13
5087	15
9851	18
31973	20
13882	9
7915	5
41250	19
14281	4
32143	27
33217	29
40558	6
44111	8
24174	13
30713	14
2329	23
10420	2
33291	24
17105	8
847	5
16707	15
8355	11
18748	7
37240	20
12373	6
28085	21
38432	22
13665	11
44698	18
23363	8
8319	22
7898	3
43870	6
28896	19
2995	18
18910	8
27466	7
12635	6
30298	17
27657	14
32249	20
43077	21
42139	12
25023	16
14676	18
30300	16
27425	27
11350	15
35921	18
12847	10
30626	5
18315	12
20588	11
39857	23
14116	12
1309	21
38832	15
23141	24
1710	9
8029	4
44471	19
39644	19
23297	8
9110	19
27718	18
3299	18
21961	13
7075	12
35626	10
12909	16
20729	21
19943	12
26689	10
19762	4
34848	18
18150	5
7999	4
9788	2
1416	18
33771	14
18922	5
21236	6
28106	15
20638	20
39013	17
29151	17
33306	16
6318	6
19629	2
44372	23
2869	20
21204	15
4300	15
19734	11
3723	12
10040	2
41443	9
36437	27
43620	21
21133	4
23665	18
16230	6
4370	15
904	8
38969	21
43474	21
43296	24
38228	16
18679	12
25457	18
39218	15
30329	10
20584	13
28734	30
33816	10
4813	14
1047	5
36181	4
1499	23
7391	10
39886	23
19621	41
38470	12
18512	24
2624	16
41496	16
41093	20
36894	17
10384	14
12559	55
25218	9
41333	7
22171	11
11379	9
41589	16
4626	6
39161	15
36842	11
15375	4
39328	18
29416	23
42643	11
2303	16
4693	38
15335	3
22149	33
8306	21
42747	17
5431	12
20161	10
9443	7
12029	8
18075	13
13575	4
25765	10
25818	21
32001	19
21777	12
17800	23
40659	21
39101	22
38008	13
30115	12
36532	17
43560	20
35934	29
33821	9
29212	20
14341	12
19013	10
29830	4
17103	19
3735	11
12923	13
15748	13
24309	10
44656	10
9353	12
40267	10
7050	14
573	40
42688	11
24036	9
8125	8
22741	10
33859	17
42836	12
3592	21
6757	23
20655	17
38173	28
44778	8
33022	21
2008	42
16448	14
37504	12
19350	17
42108	19
13530	3
1136	6
9354	4
19895	4
39091	16
8754	21
12470	6
17578	20
31967	10
13963	10
24248	13
39619	14
36487	18
9378	9
43176	15
4295	26
16548	14
10996	4
18424	21
21986	7
24705	8
9462	12
15545	14
39142	15
32517	21
14026	16
15570	4
35556	8
7973	5
44647	25
14224	9
34993	7
15695	21
19886	11
2171	16
10884	7
38726	18
7254	7
7394	7
8424	8
1503	15
35056	5
28016	16
34729	10
16188	22
4717	35
18240	22
15873	18
20354	10
15796	3
3986	55
7226	7
20156	8
26657	13
44079	12
3244	32
21900	11
2811	16
35716	25
10104	24
8784	9
5936	6
7369	6
12927	15
42752	12
3317	30
37414	20
17515	12
31166	15
41237	21
6516	8
11962	14
30805	10
28049	8
35835	21
25912	9
1427	20
37040	6
22782	25
30109	28
17612	10
25223	10
11619	8
24461	4
13838	6
21251	10
17815	10
2560	17
5584	20
42148	15
27335	24
28362	15
18606	8
19609	24
16026	16
13052	9
18345	20
31160	10
31395	3
35842	13
30576	20
28657	4
17784	10
40151	10
6390	3
3664	30
29835	12
10398	3
24881	29
25153	10
11083	9
35535	28
1759	12
20213	8
24859	7
7450	12
44246	16
15013	6
26800	4
10472	24
15100	8
22026	14
18408	13
32321	15
29604	21
7023	10
11331	8
18288	10
40275	22
28459	12
12079	7
19958	8
32905	8
35168	11
43222	9
14211	7
4223	21
25925	26
11123	6
10828	23
9248	12
20356	27
39063	19
25650	10
22833	8
19883	3
15948	19
15034	6
33874	29
39572	20
1082	11
13767	19
34745	6
31621	19
3610	12
30163	14
17979	24
38043	23
10147	20
42186	28
24653	3
2302	13
1943	17
36306	3
5923	8
11160	6
36197	12
15533	15
20162	16
32300	17
18039	17
38939	15
1184	51
38440	4
10381	8
33717	19
44827	16
44213	27
10886	11
1544	25
6727	26
35705	7
21686	11
23807	11
30499	15
10748	10
4543	19
18761	21
36893	12
24157	13
1756	9
42082	10
4239	9
34863	12
32263	10
30003	18
8521	13
30603	10
39826	23
7552	13
19237	20
25105	22
34682	16
26564	20
24048	5
28472	13
21758	9
30608	3
3398	19
17168	8
29072	6
20271	20
38737	8
34139	18
12619	7
33230	20
41077	12
43300	14
18628	10
36308	9
2328	10
25172	21
22634	7
5340	9
15348	6
41949	15
34232	21
2333	17
33714	8
40543	10
1037	34
39382	13
44555	16
11071	9
22976	14
15426	20
38439	12
15008	10
6982	10
32187	14
38418	36
41846	12
27547	13
28596	17
2050	16
43596	60
28035	21
38563	14
32774	15
34639	20
30347	20
3825	16
27762	13
14383	18
38973	22
23836	16
34149	24
22904	12
30429	19
35878	18
44679	24
6823	18
41782	20
24501	3
16649	18
44295	19
6405	5
18498	15
4433	27
37697	22
11941	14
31966	11
30739	10
31138	8
8080	5
23397	11
38214	6
42582	20
40813	13
12802	10
11883	7
13786	20
9656	16
23667	18
29318	18
8788	11
35684	7
8039	2
2029	19
21311	8
16189	22
4684	6
711	17
14490	6
6838	12
12544	26
7199	9
36804	10
44015	16
9976	9
34456	14
39327	15
43476	3
44702	11
10522	16
38279	18
43836	18
17687	3
33268	13
21397	10
35554	9
35726	18
26148	14
35155	6
11310	15
10355	7
9738	6
5775	17
6053	14
36531	14
23453	23
959	48
43315	15
29749	20
2692	16
10603	16
34152	17
31999	18
42736	18
11384	13
6355	2
11375	9
30434	16
2619	22
5729	10
37607	21
4799	11
14051	10
9044	28
23586	16
24221	14
16769	10
20923	11
36556	30
21725	22
14130	12
5464	10
1598	14
5556	17
28966	20
3220	15
34910	8
43314	16
3359	42
43496	15
34412	23
20705	8
32872	15
28885	22
27976	16
30179	18
25858	22
31692	18
26956	8
17961	13
7955	3
37846	13
596	9
33206	9
20070	17
33806	11
38366	14
29306	15
22351	10
40464	19
19562	9
22657	16
23883	11
23502	8
28538	28
15679	10
9128	20
29053	20
34556	16
26481	14
10699	6
3301	2
38480	20
2239	15
22698	7
633	50
41522	12
25935	4
7079	16
16291	14
44074	15
14474	3
13223	9
18102	12
25429	9
4734	37
38713	10
42387	9
34730	8
35375	18
21304	24
24694	31
11002	8
18376	24
35161	9
29466	19
31237	18
19049	8
36273	15
37616	14
18233	4
3310	29
33030	34
25780	15
17753	17
5326	11
42499	13
3216	98
31419	14
20544	7
31334	21
8068	5
15431	7
17094	6
39903	30
587	4
33924	10
3638	11
9836	13
2248	17
42377	17
26279	10
8834	13
14841	2
28713	6
29347	18
34119	34
35188	11
19343	8
34151	6
21770	22
5991	20
16910	6
2368	10
30684	6
43805	8
6647	17
10915	4
35822	9
41707	8
33009	10
18789	7
15489	18
17563	10
21620	13
9428	20
25613	8
42579	22
6043	7
21136	34
38034	12
43693	14
23655	18
29330	11
20389	13
27872	20
31520	13
9124	28
24323	9
5036	21
11942	16
36763	12
11110	12
9820	27
37208	9
6454	12
16554	11
28715	13
6635	12
32995	12
25404	15
39249	19
43810	21
7748	4
615	5
18097	10
14599	14
23841	11
25723	19
7141	16
12553	17
16138	22
11169	8
4876	7
21209	6
42011	9
32678	11
39628	21
31975	8
6349	3
27492	3
29681	16
18722	29
1793	8
31311	21
18270	25
24186	11
7765	6
7874	14
34417	16
30584	11
34158	27
17785	10
34747	7
3067	31
21093	18
39474	23
44949	14
2762	12
1238	19
19191	43
7987	14
34802	2
22633	19
31365	8
7707	9
9660	6
21887	26
12686	16
38980	18
19669	17
20135	22
39378	11
13361	2
44589	21
18914	10
22468	7
9129	24
11589	4
4551	9
19453	6
42613	12
31268	4
39387	10
31871	25
41987	16
28032	9
33862	17
8433	15
19811	12
41602	19
6698	21
40364	14
15110	18
38624	18
8949	6
40521	17
3223	41
6174	18
26211	13
5913	20
23973	
14619	14
31988	14
10558	4
40703	26
7779	11
33191	12
10846	6
7727	8
38400	20
12715	5
16330	11
1193	7
16592	4
16288	17
14922	15
18798	14
9853	6
44112	23
21484	6
8453	3
30796	19
12571	7
23022	23
20648	4
3442	10
2247	28
1799	20
41364	5
39674	20
4601	18
27107	13
3243	19
14689	20
6076	10
29889	32
10952	6
23347	8
34164	13
6109	10
7920	4
37408	10
18086	12
13043	12
39008	20
1858	13
42038	13
17409	22
14630	12
5964	10
29561	16
6032	18
5856	22
3426	6
40757	18
27851	8
33209	30
12712	12
4496	16
42818	11
8835	14
29213	9
5711	14
19733	8
23430	22
35464	25
2801	19
44567	23
19759	7
17735	19
24398	7
42653	9
1292	8
8461	7
18309	9
10625	10
7180	14
12973	6
1428	20
41702	13
18350	19
7981	9
38942	3
32349	31
9415	16
21106	15
19107	11
21249	22
3021	18
41989	6
5910	11
9101	5
3422	19
3805	45
8690	13
31043	34
9932	12
31918	19
1578	12
18560	24
41079	10
511	12
20299	21
44214	6
25667	12
24178	5
4167	20
2330	22
25840	6
4779	16
8885	8
21752	5
26692	15
4865	22
37800	21
41858	13
42466	11
5973	16
37023	17
14313	9
4878	15
39036	11
7401	7
6498	4
839	5
14456	4
39820	23
14305	10
15618	20
5684	25
28783	12
20950	6
34589	20
16164	4
23369	13
33548	24
42814	11
4212	22
28762	17
42974	12
30921	16
15336	9
12838	10
40144	15
29478	14
5330	11
4628	13
14107	11
40427	17
16517	14
2491	17
13079	12
20392	9
37924	12
2758	10
21144	18
30189	14
28263	36
19772	20
23242	12
9323	8
20559	9
25340	12
9337	4
9014	14
9064	15
31763	17
19516	10
15519	30
2104	23
39636	21
11801	12
36825	9
39198	17
32332	22
43019	13
34925	7
34642	8
6937	11
37906	14
25473	20
12283	5
19560	30
26704	15
2829	26
7648	8
33172	24
13471	20
11641	2
17860	10
37407	10
25975	2
31751	17
36980	12
36851	12
25381	21
3068	29
11751	3
39144	8
5882	18
19476	11
22943	34
10535	6
27000	10
30785	12
2482	11
4387	9
23804	12
1390	4
1232	4
26833	15
12290	5
6430	2
22436	9
40084	19
2502	28
14994	10
23520	13
24879	24
37578	14
14156	15
17294	28
4771	10
19190	43
43269	11
34065	20
23809	16
39569	20
43887	18
33503	13
2689	17
44858	9
16403	12
35612	3
25456	18
17352	4
22501	16
20604	21
1224	25
32911	6
41279	19
43574	19
39131	13
44417	15
20901	27
8672	15
15140	8
13169	6
13238	10
41519	13
18114	16
44423	14
11569	8
10094	23
11759	2
39759	22
12537	32
37508	6
10016	4
5452	21
29766	6
2893	17
40613	22
36820	12
10767	14
29084	11
36662	19
5582	19
32234	11
5588	19
43936	16
20010	7
24806	10
25173	25
10680	15
7060	10
4181	8
13536	4
39438	8
42189	28
35718	13
17268	58
37003	22
14519	8
4642	20
29655	9
5926	14
23510	11
36271	18
17337	4
31190	12
26178	15
34501	14
40719	18
7350	8
8815	10
20452	16
17597	28
22164	4
28656	18
1889	15
12798	8
41973	12
12408	28
37461	25
18222	20
3624	21
18482	17
13539	7
21124	14
13779	16
16739	28
30440	19
29694	16
16335	15
40866	16
19642	16
38390	16
42572	6
2796	12
2061	10
11639	6
36864	10
28570	9
43807	18
11503	9
18041	21
3917	9
33943	10
37327	18
1669	9
6811	6
17644	18
26462	30
28150	11
37116	24
3721	7
16708	15
44939	12
17734	11
13735	14
20284	11
35061	5
10876	7
22360	9
43643	21
39233	21
33392	12
40276	22
15398	12
3346	10
15790	17
30369	15
7508	7
27363	4
24126	7
43585	16
5901	8
41192	7
14071	15
32070	23
6683	14
28749	12
2033	22
34274	18
33259	18
27383	13
42866	14
38896	5
14031	4
43100	16
30011	14
14448	36
32693	14
2667	14
13649	7
16456	3
2052	10
17995	23
25641	13
27813	12
18637	7
908	3
35571	6
43589	18
43708	18
40741	19
17840	17
38983	18
28186	11
15716	9
38999	19
22369	11
9769	6
31051	22
11143	9
7565	12
6372	2
13973	19
4350	18
1791	21
43124	16
18828	6
19552	25
23159	21
26566	20
36190	13
6127	20
43554	6
30045	14
22430	7
30256	14
24993	6
42346	19
18432	16
44790	10
25259	25
25312	9
5655	17
43949	18
33251	8
10027	8
35372	14
22656	16
25203	6
5179	31
12541	6
35874	15
14279	4
10579	23
6066	18
27736	7
14306	10
26079	18
31680	18
6240	17
28664	8
6265	19
14081	6
39999	20
10633	20
6833	16
30340	11
22591	6
12689	2
32554	36
3152	24
42498	22
44352	17
7921	5
24804	16
30826	12
23006	19
38220	14
24216	13
33963	18
38221	7
23887	8
41051	24
11508	6
35047	10
19175	13
31202	25
18100	7
5065	33
12386	8
3878	9
15610	20
25011	6
30212	10
6306	6
19634	9
8531	14
12436	3
27453	17
34460	15
31758	30
6409	2
19071	10
26407	17
745	10
18125	4
43990	10
38904	6
21842	9
5825	18
24240	13
39261	20
13053	9
35566	12
13555	6
6693	12
12681	7
10771	12
37371	18
39773	13
29048	12
34669	7
10017	3
40592	10
7337	7
21698	23
5365	6
39041	5
41376	14
29471	30
38610	25
11576	8
3421	3
4538	8
12586	3
16766	9
19215	3
12991	4
548	8
37548	18
33877	28
14566	10
40342	24
13073	14
32781	12
29724	16
16608	20
35216	17
40881	14
40449	17
28630	16
14604	11
34587	15
32410	17
31772	10
28589	16
4573	10
23116	13
37990	19
27182	18
6794	12
9589	7
16088	15
41027	16
23865	15
39462	15
2081	13
14905	8
4593	14
33681	12
40923	8
37117	9
2105	6
16997	6
28501	15
44510	19
32178	21
14463	4
1431	20
33000	8
41445	20
23641	12
40823	13
13008	6
30389	10
41915	10
18272	8
28993	8
8111	4
23263	14
6975	7
40407	15
2271	20
1842	17
41733	20
23109	7
37214	16
23820	21
33202	15
4329	26
19352	16
33888	10
25123	10
14160	18
30745	11
19952	4
35814	14
22134	20
15440	8
7052	9
10867	14
2936	6
27568	7
33444	10
28329	13
29730	23
17761	16
33660	10
6927	6
15048	6
8174	10
32142	12
43930	9
21184	12
44507	19
28769	13
1570	5
20362	15
6232	13
4999	17
12741	10
34573	16
28358	13
43051	10
7334	12
32297	14
40112	19
37442	33
31806	23
33618	14
22355	11
37058	20
7574	15
31921	21
2864	34
34548	15
22803	16
17499	10
27064	11
11658	3
10721	8
811	5
7029	13
23799	14
34605	13
20241	7
4968	16
1566	25
33766	19
29234	13
36759	11
33602	26
32075	24
34655	10
33486	15
16577	9
29145	4
24508	12
9271	9
23690	40
25327	23
43993	10
17816	8
39362	28
19931	11
21903	12
34493	5
13394	7
27775	8
29570	4
4953	20
21862	9
32229	22
13193	13
14063	4
24300	16
22177	12
14245	7
36388	6
13526	6
43038	17
2504	28
41426	15
28204	21
26060	3
43431	18
26618	15
39742	13
36779	12
10305	21
15637	9
28068	11
43593	18
33947	22
6180	7
6325	2
11671	4
11682	15
17583	7
32078	21
23235	13
8310	12
12401	19
37773	22
